query_genus,clade,n_proteins,strain_id,species,locality,habitat,latitude,longitude,elevation,sampling_site,region,marine
Subtercola,Bacteria,4,PAMC 28095,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28096,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28103,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28395,Subtercola Frigoramans,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Subtercola,Bacteria,4,PAMC 28441,Subtercola frigoramans,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Subtercola,Bacteria,4,PAMC 28475,Subtercola frigoramans,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Lacinutrix,Bacteria,3,PAMC 27137,Lacinutrix jangbononenesis,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Jatrophihabitans,Bacteria,3,PAMC 28484,Jatrophihabitans sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Janthinobacterium,Bacteria,3,PAMC 25594,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25595,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25596,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25641,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25644,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25648,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25649,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25651,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25663,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25669,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25691,Janthinobacterium lividum,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25696,Janthinobacterium lividum,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25697,Janthinobacterium lividum,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25709,Janthinobacterium lividum,Tiefenbachferner - Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25720,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25724,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25744,Janthinobacterium lividum,"Bankerferner - Wurmkogel, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2820,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25775,Janthinobacterium lividum,Tiefenbachferner - Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25784,Janthinobacterium lividum,Tiefenbachferner - Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25822,Janthinobacterium lividum,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25830,Janthinobacterium lividum,"Pitztaler Jöchl Ferner, Ötztaler Alps/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2875,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25845,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25846,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25850,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25862,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25892,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25895,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25897,Janthinobacterium lividum,Eisgratferner - Stubaier glacier/Innsbruck/Tyrol/Austria/Europe,Cryoconite,47.04,12.41,2900,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 25904,Janthinobacterium lividum,"Pasterze - Großglockner,Hohe Tauern/Innsbruck/Tyrol/Austria/Europe",Cryoconite,47.04,12.41,2200,human impact,Alpine,False
Janthinobacterium,Bacteria,3,PAMC 27463,Janthinobacterium sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Janthinobacterium,Bacteria,3,PAMC 27464,Janthinobacterium sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Terrestrial soil,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Janthinobacterium,Bacteria,3,PAMC 28406,Janthinobacterium sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Nesterenkonia,Bacteria,3,PAMC 27828,Nesterenkonia sp.,Ross Sea/Antarctica,Sea Water,-76.4788,163.37823,,Environment Temperature(°C) pH Salinity(ppt) Habitat Animal Host Culture conditions Media Temperature(°C) pH Aeration ae,Antarctic,True
Chryseobacterium,Bacteria,2,PAMC 21867,Chryseobacterium antarcticum,King George Island/South Shetland Islands/Antarctica,Debris (animal excrement),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Chryseobacterium,Bacteria,2,PAMC 21872,Chryseobacterium antarcticum,King George Island/South Shetland Islands/Antarctica,Debris (animal excrement),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Chryseobacterium,Bacteria,2,PAMC 25164,Chryseobacterium marinum,세종기지/펭귄마을 방향 해안가 바위 위/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (sea),-62.22418,-58.7859,,수위가 높을때 들어온 해수가 정체되어 있는 곳 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media,Antarctic,True
Chryseobacterium,Bacteria,2,PAMC 25179,Chryseobacterium sp.,세종기지/세종호/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (fresh),-62.13,-58.47,,"기지 앞, 세종호 (호수의 대부분이 얼음으로 덮혀 있는 상태) Environment Temperature(°C) pH Salinity(ppt) Habitat Water (fresh) Host Culture condi",Antarctic,False
Chryseobacterium,Bacteria,2,PAMC 27386,Chryseobacterium sp.,Ardley Island/South Shetland Islands/Antarctica,Terrestrial soil,-62.2065,-58.9205,,Environment Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions Media R2A agar [6] Temperature(°C) p,Antarctic,False
Arenibacter,Bacteria,2,PAMC 21328,Arenibacter sp.,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Leptothrix,Bacteria,2,PAMC 28458,Leptothrix sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Leptothrix,Bacteria,2,PAMC 28486,Leptothrix sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Demequina,Bacteria,2,PAMC 21837,Demequina sp.,King George Island/South Shetland Islands/Antarctica,Water (sea),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,True
Demequina,Bacteria,2,PAMC 21842,Demequina sp.,King George Island/South Shetland Islands/Antarctica,unknown,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Demequina,Bacteria,2,PAMC 22109,Demequina sp.,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Paenisporosarcina,Bacteria,2,PAMC 22960,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 23108,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 23114,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 23142,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 23146,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 23148,Paenisporosarcina quisquiliarum,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 28250,Paenisporosarcina sp.,Beaufort Sea/Arctic Ocean,Marine Sediment,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Paenisporosarcina,Bacteria,2,PAMC 28308,Paenisporosarcina sp.,Beaufort Sea/Arctic Ocean,Marine Sediment,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Gelidibacter,Bacteria,2,PAMC 21366,Gelidibacter sp.,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Rugamonas,Bacteria,2,PAMC 27410,Rugamonas sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Rugamonas,Bacteria,2,PAMC 27411,Rugamonas rubra,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Rugamonas,Bacteria,2,PAMC 27431,Rugamonas rubra,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Rugamonas,Bacteria,2,PAMC 27515,Rugamonas rubra,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Rugamonas,Bacteria,2,PAMC 28401,Rugamonas sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Sanguibacter,Bacteria,2,PAMC 21703,Sanguibacter antarcticus,,,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Host Culture conditions Media Marine agar [66] Temperature(°C) 25 -,Other,False
Sanguibacter,Bacteria,2,PAMC 21704,Sanguibacter antarcticus,,,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Host Culture conditions Media Marine agar [66] Temperature(°C) 25 -,Other,False
Variovorax,Bacteria,2,PAMC 26660,Variovorax sp.,Yakutia/Russia/Europe,,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Selection media1 [92,Other,False
Variovorax,Bacteria,2,PAMC 28711,Variovorax sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Variovorax,Bacteria,2,PAMC 27448,Variovorax boronicumulans,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Terrestrial soil,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Variovorax,Bacteria,2,PAMC 27495,Variovorax sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Polaromonas,Bacteria,1,PAMC 25174,Polaromonas sp.,세종기지/세종호/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (fresh),-62.13,-58.47,,"기지 앞, 세종호 (호수의 대부분이 얼음으로 덮혀 있는 상태) Environment Temperature(°C) pH Salinity(ppt) Habitat Water (fresh) Host Culture condi",Antarctic,False
Salinibacterium,Bacteria,1,PAMC 21847,Salinibacterium amurskyense,King George Island/South Shetland Islands/Antarctica,unknown,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Salinibacterium,Bacteria,1,PAMC 25176,Salinibacterium amurskyense,세종기지/펭귄마을 지나 연결된 해변/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (sea),-62.13,-58.47,,담수가 유입되는 곳 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] >,Antarctic,True
Salinibacterium,Bacteria,1,PAMC 25280,Salinibacterium amurskyense,세종기지/펭귄마을 방향 해안가 바위 위/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (sea),-62.22418,-58.7859,,수위가 높을때 들어온 해수가 정체되어 있는 곳 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media,Antarctic,True
Salinibacterium,Bacteria,1,PAMC 27385,Salinibacterium amurskyense,Potter Cove/King George Island/South Shetland Islands/Antarctica,Sea water,-62.24167,-58.67383,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,True
Deinococcus,Bacteria,1,PAMC 26562,Deinococcus sp.,펭귄보호구역/Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.23438,-58.78202,8,"갈라파고스 둥지 방위 라말리나로 뒤덮힌 큰 바위위 Environment 심한바람, 햇빛 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions",Antarctic,False
Deinococcus,Bacteria,1,PAMC 28445,Deinococcus claudionis,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Brevibacterium,Bacteria,1,PAMC 22383,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22759,Brevibacterium halotolerans,Russian Harbor/Russian Harbor/Navaya Zemlya/Russia/Europe,Soil (terrestrial),76.11472,62.35436,,"Environment 1) Russian Harbor는 1950년대 NZI의 전초가지로 이미 패쇄된 기지임, 기지 주변이 지저분함; 2) 비교적 다양한 식생이 있었으나, 지의류는 1종이 있었으며, 이끼류에 의존하여 ",Arctic,False
Brevibacterium,Bacteria,1,PAMC 22768,Brevibacterium halotolerans,Russian Harbor/Russian Harbor/Navaya Zemlya/Russia/Europe,Soil (sea shore),76.11472,62.35436,,"Environment 1) Russian Harbor는 1950년대 NZI의 전초가지로 이미 패쇄된 기지임, 기지 주변이 지저분함; 2) 비교적 다양한 식생이 있었으나, 지의류는 1종이 있었으며, 이끼류에 의존하여 ",Arctic,False
Brevibacterium,Bacteria,1,PAMC 22775,Brevibacterium frigoritolerans,Barents Sea/Barents Sea/Barents Sea/Russia/Europe,Sediment (marine),76.49993,59.88318,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22778,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22779,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22780,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22790,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22803,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22810,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22811,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22818,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22823,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22828,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22831,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22834,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22838,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22839,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22840,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22851,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22858,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22865,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22873,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
